State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Missouri,953.559416123946,1001.6794392678897,1019.178550653287,1071.677447645664,1111.9996690023272,1133.1681697971155,1237.3886753720808,1311.7045458405503,1339.8813614691599,1312.8257639604144,1301.8514183024233,1309.9525995512242,1333.3739670559833,1367.2658642831434,1396.7904873399168,1415.212510407814,1449.9223693294132,1397.2251687749258,1421.1605252011877,#d3d3d3,1,1.050463581325161,1.0688149405477756,1.123870657165599,1.1661566654361335,1.1883561219533105,1.2976524110074352,1.3755876389668535,1.4051367317157286,1.3767634630433665,1.3652546409684927,1.373750368777181,1.3983124119060328,1.4338549241544303,1.4648174657197854,1.4841366845921442,1.5205369951912349,1.4652733171619283,1.4903743816803354
Montana,1130.9458901456424,1185.58331154997,1206.2208599837738,1227.9769851853662,1256.1796619580034,1309.2349333128911,1332.7485803672885,1370.4294775000553,1444.0496682565738,1455.3355264633453,1377.185129855359,1398.0292325044004,1446.4125573911267,1419.523384069714,1453.2639843439244,1464.0517531760006,1463.7604714294087,1478.6887254695403,1479.8548607511448,#d3d3d3,1,1.048311260406359,1.066559302698768,1.0857964080202176,1.1107336548137008,1.1576459534631571,1.1784370870260275,1.2117551241320417,1.2768512453505712,1.2868303772481355,1.2177285773398108,1.2361592580917937,1.2789405487868732,1.2551647222369842,1.28499868738793,1.2945374008896757,1.2942798450250406,1.3074796401436286,1.3085107551525477
Nebraska,1292.9395402864732,1387.8985575870818,1423.3521973298502,1459.024390276757,1530.1360472140484,1500.2749730594348,1603.0066277534772,1654.5502154858161,1807.8523674943249,1751.118801831876,1795.0265958847508,1885.7890045367665,1866.6078909947012,1903.3054370636669,1965.3424578828626,2024.6841012241387,2076.671172376895,2027.539624609317,2038.3339913146494,#d3d3d3,1,1.0734442828467978,1.1008652400053307,1.128455233067963,1.1834552193175407,1.1603597278237952,1.2398156122584845,1.2796810399341811,1.3982497333895163,1.3543702139729483,1.388329879281928,1.4585283733521965,1.4436930984268002,1.4720761317593833,1.520057509763687,1.5659541982725154,1.6061626299376477,1.568162749636445,1.5765114514658753
Nevada,1081.4058118747564,1116.2094434740181,1196.0848349017288,1248.3323552738066,1246.1745151855196,1323.566093653957,1399.2378799836479,1455.71891185732,1437.8625697862365,1444.8806232329202,1402.3883937093833,1369.4484703352548,1392.3662132040108,1403.2654089568832,1516.2643856888737,1539.713946668872,1508.7552259916702,1491.5034765571277,1584.4848902173762,#d3d3d3,1,1.0321836920211527,1.1060462425554765,1.1543606864010296,1.1523652836904172,1.2239309971521095,1.2939063805824094,1.34613564664836,1.329623490087885,1.3361132401610025,1.2968197306783122,1.266359451093701,1.2875519975153125,1.2976307261786781,1.4021233925682661,1.4238077230226638,1.3951795056252272,1.379226429319271,1.465208410032925
New Hampshire,1409.075604007756,1535.8701259213738,1707.155688285727,1829.6271988220906,1961.28755652375,2091.1033428769147,2301.795809922515,2322.6498244869695,2503.7906951149707,2713.1354328149905,2651.9126723427794,2650.2976198084975,2804.609006055181,2805.98074289426,3002.670715114937,3025.474189503753,3240.681413459335,3258.0769394036,3290.4381405020094,#d3d3d3,1,1.0899841864786979,1.2115430026821543,1.2984592122794425,1.3918966100508503,1.4840249429692096,1.6335502533545,1.6483500373441884,1.77690301925147,1.9254718661640078,1.8820229835788018,1.8808768048147326,1.9903893006721471,1.9913628019059897,2.13095074996303,2.147134036597159,2.299863402816743,2.3122087488682874,2.335175012003045
New Jersey,1630.867239273524,2002.99723332939,2249.4253542888464,2375.954580231564,2538.187383729788,3059.2160991674523,3077.240813796026,2627.5635919691654,2759.521973809398,2696.885057834562,2945.2023590998356,3692.7835156889273,3042.4372795078334,3168.0340496896833,3365.0621851030014,3543.072997843363,3737.7543700372003,3996.1390990641708,4085.7004501119227,#d3d3d3,1,1.2281792074145976,1.3792817098287298,1.456865723349708,1.5563421243659497,1.875821664386484,1.8868738911983998,1.6111449961675748,1.692058008988296,1.6536508876319689,1.8059117800488695,2.2643066380644763,1.865533383859681,1.9425456428328869,2.0633575217330264,2.172508535655936,2.2918814481197116,2.4503153922230148,2.505231788169289
New Mexico,995.6392994127739,1046.804236803252,1120.9796956523364,1147.5543599871808,1219.189850024452,1254.427454067098,1331.4909636341083,1409.8673470640836,1363.192127341256,1321.905951706822,1213.9128007640666,1264.1634424180327,1367.427264105189,1402.9475071571126,1424.6470103762788,1416.9177422590365,1363.7890574163546,1382.4653657147628,1495.966667935012,#d3d3d3,1,1.0513890295618655,1.1258893620545996,1.1525804180931851,1.224529657219766,1.2599215949058629,1.3373226271998495,1.416042283481197,1.3691626356505455,1.327695634841332,1.2192294955412366,1.2697002249345057,1.373416321464706,1.4090921360622952,1.4308866787565866,1.4231235579940766,1.3697621801597373,1.3885202869454212,1.5025187021216724
New York,2311.1338706407187,2533.3896453981497,2852.224144087359,3296.8990244583388,3457.7112457852813,3756.04254247825,3943.391433757881,4164.180878086133,4377.4456045149755,4610.269018737704,4785.275831240195,4905.646044490454,5099.968455093074,5309.004187686976,5507.938262944245,5522.748324931747,5625.264503988036,5712.013930116365,5611.759012728041,#d3d3d3,1,1.0961674170331877,1.2341232934709374,1.4265287988464013,1.4961103247674248,1.6251947107836542,1.7062583365907096,1.801791289974774,1.894068387869462,1.994808296180434,2.070531652029991,2.122614404474309,2.2066953887354015,2.297142651548417,2.383219047980666,2.3896271847725847,2.4339847100369556,2.4715201497751473,2.428141045404819
North Carolina,876.6858720198584,804.1344993617852,831.9320654077922,964.3237072523057,1014.0836399093969,1083.781755735109,1104.3746781101243,1166.6985094860618,1172.6024313894154,1236.088101072956,1259.3415285985377,1304.0411708251272,1336.2914637113856,1355.3368247740914,1354.9447813436343,1413.7287447801377,1451.1991001436954,1548.358718417018,1577.5294492244127,#d3d3d3,1,0.9172435932029828,0.948951148820324,1.0999649224762027,1.1567240584965492,1.2362258710045229,1.2597153819368363,1.3308056474071184,1.337540011552569,1.409955538835188,1.4364797800346114,1.4874668480976598,1.5242534485386534,1.5459777190790531,1.5455305310462932,1.612583012799041,1.6553239266878745,1.7661499607033078,1.7994238296436003
North Dakota,1165.144335694363,1210.6818763187434,1264.3605669612755,1313.8109501863053,1336.0402749450523,1359.3839568731928,1425.4957437525316,1529.02362148821,1647.05275429715,1715.5606955093724,1752.8551267502414,1854.2485843319746,1883.8107622405732,2091.1765530212524,2205.3487663035517,2237.180064145921,2200.5162200242935,2196.4737908547486,2272.9292424803484,#d3d3d3,1,1.039083175559741,1.0851535970500898,1.1275950197220372,1.1466736214692617,1.1667086344826743,1.2234499195355168,1.3123040422086372,1.413604052167147,1.4724018672647892,1.5044102889670186,1.5914325182956348,1.6168046348677685,1.794778971976055,1.8927687315145236,1.9200883492367342,1.888621136979484,1.885151670540259,1.9507705379057656
Ohio,1355.765038978808,1440.727756776492,1523.8236183291774,1567.4833910282803,1581.8747438794483,1612.3694095013254,1615.0627935228588,1643.9499853612153,1748.3293098528893,1779.746781975158,1719.9606679373426,1698.8929662946744,1770.074626289473,1794.038527405993,1826.046356463969,1856.0751880554121,1898.4059019156175,1938.468482249263,1983.657496745263,#d3d3d3,1,1.0626677302887821,1.1239584843380788,1.156161536816839,1.1667764681931547,1.1892690570600621,1.1912556726933743,1.2125626034725565,1.289551846808035,1.3127250893825249,1.2686273937502142,1.2530880480398858,1.305590995046407,1.3232665512287454,1.3468752357262341,1.3690242296360207,1.400246980365815,1.4297967763716344,1.4631277837341177
Oklahoma,826.1283868414505,875.0161823934096,853.05418649341,927.9462561515038,944.924441930385,1028.469954875121,1047.5954831514277,1087.4768319434002,1097.4727544138327,1085.3183079048956,1057.4992329774414,1053.793345713361,1069.921318257715,1075.7602906840614,1090.8606272072286,1070.9510493182727,1080.0370682259695,1185.9627352466302,1222.8123650124433,#d3d3d3,1,1.059176995162789,1.0325927544445064,1.1232470290717587,1.1437985390420118,1.2449275091578516,1.2680783033696685,1.3163533044799092,1.3284530248498267,1.3137404853674257,1.2800664519235256,1.2755806028435188,1.2951029589339762,1.3021708342416758,1.3204492722710244,1.2963494129681907,1.3073477263688904,1.435567103293642,1.4801723127898325
Oregon,1684.4572732896233,1650.1633651525397,1611.7796746632803,1659.9481274536445,1807.0414572853374,1846.7691844337355,1921.5614674548926,2000.7519146502016,1911.7228199509711,1914.3511070054767,1987.7805818442152,1973.4665488445787,2093.3141777120723,2150.2524173967345,2140.237596766597,2179.8851984096386,2368.8825808203205,2401.203116666055,2608.7280055809665,#d3d3d3,1,0.9796409747632778,0.9568539969646075,0.9854498263478573,1.0727736974629911,1.0963585801301619,1.1407599930998678,1.1877724335167479,1.1349191518627924,1.1364794687056012,1.1800718328475162,1.1715741207199284,1.2427232265879804,1.2765253541857116,1.2705799254776393,1.2941172405949368,1.4063179983153054,1.4255055053884975,1.5487053586620865
