State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Nevada,1750.7226336929687,1705.8283100049575,1709.61283789203,1755.9296401004642,1830.7708575461838,1974.047438884794,2037.4076735085232,2085.5809494105665,2103.552959924638,2041.869174534017,1913.4920864581597,1946.512633929522,1917.7026704377768,1935.668206410834,1965.1135017419463,1991.8350924480835,1966.0897445574938,1928.6464620048266,1938.235116579068,#d3d3d3,1,0.9743566897325642,0.9765183844603518,1.0029742040842369,1.045722961657474,1.127561499973725,1.1637524038921128,1.1912686277501587,1.2015341090823795,1.166300780739268,1.0929727243097587,1.1118338202000362,1.0953777791702966,1.1056395622919102,1.1224585002346958,1.1377216779602106,1.1230161230110052,1.1016287930981654,1.1071057626590233
New Hampshire,1692.2573579915422,1775.5866741594746,1831.3961475366655,1905.7886566348027,1933.9893832775435,1981.94634727046,2049.3960842710057,2095.3446353315726,2124.518229958714,2201.8078903709584,2139.1576832429714,2175.3754789563,2223.026565029129,2296.165763190256,2378.909203758911,2401.769477167854,2516.546327103943,2542.67336361419,2624.4229912371934,#d3d3d3,1,1.0492415150534975,1.082220821134594,1.1261813385741104,1.1428458999716813,1.171184948855968,1.211042797121198,1.2381950212457253,1.255434476278597,1.3011069976875012,1.26408531961228,1.2854873809135905,1.313645678378099,1.356865580963089,1.4057608865015203,1.4192696316702071,1.4870943330337822,1.5025334956332912,1.5508415306002825
New Jersey,3417.592950444851,3445.5519361797265,3525.1428696838598,3621.6696896708036,3645.6853058730653,3672.252185200883,3722.27466153581,3815.6965876459985,3954.7073675625597,3603.343117758753,3744.150021727774,3685.088507157427,3704.2114647868816,3720.8271115670127,3670.2250374909318,3678.1092976479445,3722.6241483708,3768.412278758538,3767.3530768507467,#d3d3d3,1,1.00818089987318,1.031469493529067,1.0597135885358697,1.066740644288409,1.0745142088155597,1.089150965462783,1.1164865573442058,1.1571616119607795,1.0543511676221489,1.095551774602185,1.0782701628284193,1.0838656090698933,1.0887274071310018,1.0739210580982725,1.0762280210020867,1.0892532265687886,1.1026509983490054,1.1023410720578557
New Mexico,1963.541422231951,2009.1918366126058,2025.4626542886497,2019.0474345015655,2013.528018755164,2094.7212926189227,2097.3417581489275,2171.8822275091698,2148.6077672785977,2009.7585134772598,1918.0561761180886,1868.8803548444728,1848.6208370066427,1910.8691585941287,1952.0386056757984,1906.0236318550988,1871.8749395245509,1961.905219056755,2153.1683218548283,#d3d3d3,1,1.023249020297603,1.0315354855036942,1.0282683174600518,1.0254573679766803,1.066807793765746,1.068142354626207,1.1061046143046978,1.0942513068230986,1.023537619691656,0.976835097238662,0.9517906440293593,0.9414727981166404,0.9731748650466717,0.9941418009185274,0.970707116373704,0.9533157377432847,0.9991667080935139,1.096573923766441
New York,2379.2839972921406,2377.5179063441,2486.179910275547,2555.744023926601,2551.0756157367955,2641.8540571229437,2730.8876937332275,2863.593000418519,2814.7053944383015,2758.751023984841,2714.6391242931677,2714.7757712665884,2736.6793326701645,2754.129137664601,2838.377436254947,2891.1194981063145,2811.6062956009555,2862.7241509682826,2908.3443284796717,#d3d3d3,1,0.9992577216717086,1.0449277652878197,1.0741651802959584,1.0722030739668618,1.1103567544394168,1.1477771030449693,1.2035524147926728,1.18300522242898,1.159487907759045,1.1409479185262013,1.1410053504988351,1.1502112970897023,1.1575453543162864,1.1929544516271702,1.2151216506296403,1.1817026882040311,1.2031872421393766,1.2223611522582651
North Carolina,1829.5024696267415,1792.209773545107,1773.825342897991,1822.981246820234,1820.9384995180276,1892.2848841329926,1811.4639818629921,1877.0829127055647,1850.5292604873384,1743.7641863576819,1625.2904104426693,1633.3542110129654,1632.8034126016153,1641.4717483421673,1670.5544031941265,1676.4019884031252,1698.7684879205194,1725.393481228893,1727.277393969961,#d3d3d3,1,0.9796159356432883,0.969567066646207,0.9964355211786963,0.9953189622583778,1.034316660156824,0.9901402222389841,1.0260073128452953,1.01149317435187,0.9531357378891365,0.8883783637494975,0.8927860104754083,0.8924849458851744,0.8972230295360375,0.9131195125060182,0.916315783244145,0.9285412379175992,0.9430943712149845,0.9441241116894274
North Dakota,1576.8744654096201,1680.0535077294865,1748.3423117455031,1780.517874349369,1824.1794525775967,1869.1692540389602,1916.6545500048067,1966.8607016993776,2089.7591658065558,2148.3228050626512,2195.133713338912,2225.217159054279,2233.8118659205247,2309.876888567814,2399.7367591988623,2452.2522629031587,2402.8437911063143,2355.6434741147514,2385.7089960302796,#d3d3d3,1,1.065432629282296,1.1087390595112092,1.1291437038311412,1.156832387480975,1.185363385000601,1.2154769400155914,1.2473159689274642,1.3252539828931182,1.362393045349103,1.3920789266941984,1.4111568218439257,1.4166072917797257,1.4648451346238167,1.5218311995276617,1.5551347407138996,1.5238015731849235,1.493868742115012,1.5129352706022485
Ohio,2444.362316838896,2531.9167436843386,2581.0769455373406,2562.6436024707345,2543.5817794491622,2528.0227423347437,2528.995483162782,2579.8757562031738,2683.164654469656,2667.585485339757,2585.583844703821,2480.462026249695,2321.8717863534803,2358.350998734704,2382.8933898714195,2437.194065863138,2449.969222752507,2487.048391249359,2527.2919360453975,#d3d3d3,1,1.035818923505035,1.0559305908770706,1.048389424438846,1.0405911439260687,1.034225869430044,1.0346238222299775,1.0554391787300694,1.0976951477224475,1.0913216371251944,1.0577743843014058,1.0147685591297628,0.9498885539015252,0.9648123694627138,0.9748527758982272,0.9970674351644284,1.0022938113040714,1.0174630717043887,1.0339268931758645
Oklahoma,1629.2888880489127,1532.547516473163,1497.4302187652358,1555.2155086654548,1576.1710230021476,1619.8533936717927,1636.1235039665378,1648.0742078791493,1657.6328167075449,1569.7191511824833,1534.226654871954,1538.1692938031115,1549.1151268179235,1542.0595019274178,1544.6804765732104,1477.4313743965722,1491.9199005329656,1647.3471622633047,1718.228111482234,#d3d3d3,1,0.9406235614289382,0.9190698038568356,0.9545363747787162,0.9673981296770678,0.9942088266566287,1.004194845964861,1.0115297661255962,1.0173965027727983,0.9634381985273559,0.9416541572987731,0.9440740098860444,0.9507921757650984,0.9464616822950577,0.9480703440032531,0.9067952192111302,0.915687765058996,1.011083531193794,1.0545877554838214
Oregon,2163.2432392402716,2009.4422737371594,1891.6129137219461,1922.2041849245716,1927.8409180927968,1981.2466695858423,2055.2087637504615,2123.3833368878068,2068.659368988135,2025.685869060625,1859.4338679914572,1840.4837074649308,1843.863681092126,1931.2950060824628,2037.1647999151749,2091.996663808435,2127.7020493877117,2184.121801072108,2242.961355278233,#d3d3d3,1,0.9289026020221717,0.8744337573366361,0.8885751495979006,0.8911808358499029,0.9158686520530412,0.950059025480763,0.9815740081238097,0.9562768215166806,0.9364115104189779,0.8595583863442412,0.8507983171191171,0.852360773696299,0.8927775531894099,0.9417178627728543,0.9670649263386312,0.9835704144555459,1.0096515091105378,1.0368512031342154
