State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Maine,601.5805870476568,656.2042565765522,696.1833849504593,743.3868792084644,751.0552332083493,838.6349912850807,941.1030924667584,1004.2047031849343,1016.2712981285383,1012.9017734732374,946.6984586860267,962.5883328901954,989.480926513147,1069.0183864785863,1053.493694480429,1037.1937088572845,1085.3811175895617,1114.87865045806,1187.5105723146337,#d3d3d3,1,1.0908002530416896,1.1572570657026673,1.2357228527880901,1.2484698631886724,1.3940526162933589,1.5643840787571905,1.6692771090124654,1.6893352611593333,1.683734141828277,1.5736851871036688,1.600098729272891,1.6448019564081462,1.7770160964218407,1.751209592135612,1.7241143268060921,1.8042156628029264,1.8532490483602329,1.973984197433153
Maryland,688.1322797436112,747.5839438610911,753.4457426304436,845.0029899126687,908.6842227042812,956.7138698179757,1064.5695346338778,1129.4241989559403,1163.2307012786396,1243.9728749754693,1255.6167038869314,1252.7438249861223,1238.390852571556,1218.341026463507,1170.9826151424547,1163.6441207397263,1140.851648600514,1126.7255273650842,1150.404344100076,#d3d3d3,1,1.0863956914499504,1.0949141099893867,1.2279659228128426,1.3205080613902382,1.3903051752991944,1.547041994644579,1.6412893744451988,1.690417286792655,1.8077525376937074,1.8246734542881162,1.8204985609058737,1.7996406926775237,1.7705041055731965,1.7016824375376591,1.6910180716609957,1.6578958467485059,1.6373676406880475,1.671777909515742
Massachusetts,637.7369766240098,706.417987397073,810.7033223565728,866.7492510796416,920.5438545297174,993.2280893937514,1037.4428765967912,1096.795694285078,973.1019773718319,998.4496568824959,984.7561130445656,980.2177327754783,990.0199301187126,1043.3424471712904,1064.4494814062493,1109.8290565837165,1130.3268819408424,1162.8311862741696,1218.269193288824,#d3d3d3,1,1.1076948856511977,1.271218938328142,1.3591014522443952,1.4434537878026192,1.5574259072315455,1.6267566639913302,1.7198245271760606,1.5258672666639856,1.5656135577522758,1.5441414707636556,1.537025088249485,1.5523953705171436,1.6360074535656306,1.669104223877889,1.740261420090179,1.772402923732692,1.8233711214768393,1.9103003870623583
Michigan,949.1422810013903,998.5328444392217,1060.420037124118,1103.8700362541008,1132.5155176850326,1156.245951310797,1107.5442870152783,1163.41148864216,1159.6282126412896,1144.2875610715787,1118.7862546729402,1102.3085375671824,1132.8336193459395,1219.006510903926,1272.5312427460756,1279.701646713922,1339.7144258409896,1353.9980610763591,1410.8423463075037,#d3d3d3,1,1.052037049056251,1.1172403319819704,1.1630185045486177,1.193198891624736,1.2182008687790227,1.1668896320231001,1.2257503557998761,1.2217643612060212,1.2056017142807092,1.1787339759983797,1.161373336360271,1.1935340380693462,1.2843243160738937,1.3407170539315714,1.3482716683570095,1.4115001013625976,1.4265490940387007,1.4864392563136033
Minnesota,470.77185830454124,490.7398134517712,499.1830121904222,509.62552307613254,505.9451928648328,517.9185235598324,542.312087335645,709.4141652633514,588.4638102851823,555.8826653139834,553.0095831837723,567.7723060336649,588.6428259086962,627.3852541760091,655.4106866520543,652.2729106117084,656.786327523482,668.0033974283763,682.9377557090662,#d3d3d3,1,1.0424153542634078,1.0603501534441802,1.0825318338090995,1.0747141825489874,1.10014758618981,1.151963690626606,1.5069171037926252,1.2499978490738637,1.1807899208673263,1.1746870026925689,1.2060455526769704,1.250378108896867,1.332673657332667,1.392204472485844,1.3855392991433966,1.3951265691387364,1.4189535454267668,1.4506766784417162
Mississippi,373.63301098137066,398.3023897233995,420.9209975693341,453.84046056110066,484.30079138528924,520.1941558210935,538.8878676639815,549.5420801423588,546.3908351263668,515.6320747029351,518.5003045627092,540.1855644352747,560.1646324499962,571.4482471434661,581.2128202753973,581.599043916508,576.6832238545312,581.3956470319408,622.5941874143391,#d3d3d3,1,1.066025693707398,1.1265626569337612,1.2146690662290789,1.29619379752673,1.392259625172762,1.4422919062974617,1.4708070860734492,1.4623730213003312,1.3800495661467251,1.3877261626343866,1.4457650918382272,1.4992375298389415,1.529437256206354,1.5555713847360682,1.5566050825886648,1.5434482685023905,1.5560607064800525,1.6663254292736507
Missouri,447.84525861928336,473.92146464080184,477.0788983957079,491.7473080102956,497.0246142990759,508.48162953336936,559.7152974310814,588.8439967438854,606.9836523401824,599.3406389434006,592.2286210688917,601.8108004357601,617.3349328968148,634.6435528602264,648.1029570809511,655.6635719615975,660.2062573088548,745.5119844450426,763.0529436679384,#d3d3d3,1,1.0582259285314575,1.0652762069348518,1.0980295058305702,1.1098132775401341,1.1353958085902913,1.2497961888816145,1.3148380727738511,1.355342365824138,1.3382761733174997,1.3223956482083685,1.3437918317839423,1.3784558863033893,1.417104548157652,1.4471582418424314,1.4640404455392082,1.4741838717781337,1.6646642341229025,1.703831689589496
Montana,482.51483790845737,528.195437895431,536.0224563187925,555.3273466913612,579.5629410003114,601.0503895106623,608.30650164971,625.7408754941428,660.5605854875287,662.9259755069601,643.9226329745721,647.8801186582738,656.8508028788119,663.436077605151,677.1460145193892,686.7583516188902,677.8657075480888,683.8206140639154,686.1262765320076,#d3d3d3,1,1.094671907261928,1.1108932082633416,1.1509021133910038,1.2011297797856861,1.2456619823672521,1.2607000942945463,1.2968324004429024,1.368995383335445,1.3738975953164994,1.334513640587229,1.3427154312323748,1.3613069511521,1.3749547692272583,1.403368272475503,1.4232896020270818,1.4048598183765977,1.4172012140145827,1.4219796421310869
Nebraska,483.217214282189,510.5247704681909,518.6247795691983,539.4356671316136,576.2091195560315,551.354333791041,561.722404524076,559.9154636123313,591.6469472126236,601.9254626094968,580.3098856453305,613.306090968976,618.5165324958258,622.2788506706302,647.0105225858194,660.6082417588777,676.5581145097084,727.9968550800606,757.5480579428478,#d3d3d3,1,1.0565119689011222,1.0732746355893108,1.1163419911124983,1.1924432791823867,1.141007227174364,1.162463562806853,1.1587241659924643,1.2243912876562253,1.2456622918611187,1.2009296616375122,1.2692140777311336,1.2799968921111837,1.2877828692320386,1.3389641417202875,1.3671041143271356,1.400111781023207,1.5065623358668785,1.5677174478731528
Nevada,501.8257462285124,510.38231926515243,549.0209008642502,589.9119898670418,608.012654309277,645.4162988019674,715.3893759208876,798.1118653473203,786.8474467883349,779.3577006422153,787.3512166818563,779.2879392685621,778.2367801877972,778.7312127695994,832.8433883741677,846.2959004790363,826.3387586866952,806.9530697446274,850.033423281832,#d3d3d3,1,1.0170508848956978,1.094046897733794,1.1755315352003048,1.2116011561360007,1.2861362806763392,1.4255732817565052,1.5904163374349678,1.5679694649027323,1.5530444711127382,1.568973339050895,1.5529054559781474,1.5508107864864664,1.5517960539533473,1.6596266625087077,1.6864338006557065,1.6466647335196944,1.608034413956058,1.6938816504937932
New Hampshire,477.4114730572833,525.3675539804756,583.3488966864721,631.5062506759151,673.1019409808026,729.1347182399769,785.9005853320085,803.2128196348933,850.7681765704268,917.4296894431283,970.16685771325194,976.0725364805024,1062.6453375788649,1068.1665166449632,1147.2637249371285,1159.1328793471744,1248.5223485003598,1261.1304760211342,1301.8090004455685,#d3d3d3,1,1.1004502062258528,1.2218996182701243,1.3227714169327105,1.40989896340434,1.527266853414078,1.6461702947756987,1.6824330058329329,1.7820438439030675,1.9216749936234743,2.0321398048949786,2.0445100119397135,2.225847926891696,2.2374127496445753,2.403092069803424,2.4279535469146407,2.615191336950868,2.641600688699441,2.726807112759454
New Jersey,888.1021055955496,1008.5125161754979,1118.8886111806914,1196.3300748050128,1276.897374198411,1451.9354006588214,1516.936141247037,1442.8134248658305,1555.604211749696,1475.1701406102004,1618.4293862643974,1818.9571629375546,1655.1630767788013,1721.1126456583856,1776.3340622097903,1844.8195809764957,1975.524228252337,2081.4219443852035,2092.199269484429,#d3d3d3,1,1.1355817195132114,1.2598648332562836,1.347063662238217,1.4377821718395098,1.6348744040925032,1.7080650205527885,1.6246030898646489,1.75160513858542,1.6610366435523434,1.8223460749246845,2.0481396806483034,1.8637080875614755,1.9379670815037986,2.0001462118126656,2.077260676844566,2.2244336724408242,2.343674146554837,2.355809378563997
New Mexico,517.5607465391346,543.4056322210674,578.3558133862774,580.0282919555649,596.0801189349664,630.1396376229646,646.6374391199157,694.584936213824,708.4976612114986,629.9725336356356,595.4252176532339,615.0634502972968,661.1317078255832,686.4344515911727,697.6905245400462,699.421322589896,688.0764271595874,707.5444322765549,763.8059180903832,#d3d3d3,1,1.0499359463691063,1.1174646015055663,1.120696064827449,1.1517104473646451,1.2175182175940338,1.2493942854899664,1.3420355791246312,1.3689169164182866,1.2171953492381038,1.1504450861754287,1.1883889077951735,1.2773992468449165,1.326287698944087,1.3480360116284271,1.351380156371674,1.3294602261873032,1.3670751443339124,1.475780231012224
New York,593.1400386291476,638.7042955839571,753.9664346422242,880.7749091958267,923.5033085182027,1005.4866229455868,1068.5995297200354,1128.9788261535314,1116.479777274948,1201.2187846193146,1282.6099998625139,1341.4676533337042,1405.6443306053793,1452.1332236414678,1427.8062801023684,1453.656885225643,1410.2209228539946,1442.103639804369,1415.0551864171116,#d3d3d3,1,1.076818717313565,1.2711440562751,1.484935852975723,1.5569734773807944,1.6951926315233172,1.8015973633979583,1.9033933854183958,1.8823207076954909,2.025185801645671,2.1624067106089386,2.261637330088313,2.3698355178552335,2.4482131184359206,2.407199290410884,2.4507819242573867,2.377551389235612,2.4313038167804817,2.385701679636324
North Carolina,375.41998171835445,350.97247059890316,374.4535665468271,401.7608286867328,429.1103734923552,435.7932949766945,448.17642852992094,471.68129127801024,496.7585628329429,513.2018769858898,519.4712767514395,543.7269674852674,567.3957888748208,563.6630358973155,570.2945921592237,590.7253342213135,612.2016165281409,651.4201479348385,669.7656479245599,#d3d3d3,1,0.9348795687231369,0.9974257758814438,1.0701636786827708,1.1430142091218791,1.1608153966179482,1.1938001447833149,1.2564096591743814,1.323207572913949,1.367007357032214,1.3837070535610287,1.448316536047299,1.5113627843615671,1.501419911953924,1.5190842787560175,1.5735053086878157,1.6307113268878253,1.7351770807541709,1.7840436858446918
North Dakota,416.77333652144944,444.50011083744016,473.27154125489704,492.74430005765913,507.96349255339794,532.3238053887278,542.2878531026761,573.6529319765959,617.4651891076442,643.3035236383431,662.398057128059,726.771767459106,740.0102084892992,825.6580782588958,869.6797851378486,883.7013019007223,870.7351258969551,848.0570007205914,891.1813586614896,#d3d3d3,1,1.066527226879265,1.1355609867104344,1.1822836464786652,1.2188003599103931,1.2772501471224311,1.3011577411089181,1.376414664058224,1.4815371690071302,1.5435333003968097,1.5893484517428298,1.743805814270708,1.7755699408837164,1.9810722181753653,2.0866972738624083,2.1203403012208826,2.08922944342948,2.0348158732965054,2.1382878427387704
Ohio,792.961058033448,848.1038396321504,926.204460659172,949.8919457984825,964.8184501434168,980.6323016486908,982.8106125332122,1012.1706826973041,1091.6395422951343,1128.1420248072595,1102.7244781922168,1062.9318270457202,981.9695253033141,999.8505114049839,1014.8955789095779,1023.8387697878728,1040.2721329077713,1062.6422905972604,1085.3176201114711,#d3d3d3,1,1.0695403400205516,1.1680327189788728,1.1979049111872213,1.2167286657634575,1.2366714502735727,1.2394185093661385,1.2764443757269723,1.376662234842165,1.4226953686793447,1.3906414029044318,1.3404590506396399,1.2383578176444239,1.2609074572774406,1.2798807313773137,1.2911589534131778,1.3118830015280414,1.340093917389367,1.3686896842110639
Oklahoma,375.1173529401753,393.8823345067792,392.79853061324684,410.48613546372206,416.6725155269744,428.8519557774321,451.046608482793,474.68204078117776,481.45630151928657,487.0902596469109,486.04317856153165,494.1372188752582,505.5818669659582,505.1582879727914,509.56264283748476,497.03555375496364,508.48276924749456,544.8724367851604,564.2023642215295,#d3d3d3,1,1.0500242961823112,1.0471350566282425,1.0942872470343634,1.110779099556683,1.1432474462087243,1.2024146708956092,1.2654227725286846,1.2834818164119175,1.2985010046298586,1.2957096619282422,1.317287016988693,1.3477965308808035,1.3466673402692608,1.3584086122476748,1.3250134920690597,1.355529850224201,1.4525386056241927,1.5040689528205056
Oregon,890.0337394234924,863.8458648015888,876.0886143880646,896.6489196844955,967.6919575968004,989.674523172121,1028.856039420691,1090.511119029934,1036.9861790877962,1045.588942077753,1086.8850334477786,1067.379502294541,1114.258467165837,1144.483749246586,1135.2091924981594,1151.3693879504826,1251.431004167368,1280.8303033767327,1408.6746074809034,#d3d3d3,1,0.9705765372008633,0.9843319141536583,1.0074325050478288,1.0872531171948718,1.1119516927674782,1.1559741994580104,1.2252469437128284,1.1651088415586248,1.1747745009700636,1.2211728446966448,1.199257348362908,1.2519283458710038,1.2858880495787837,1.2754675943335319,1.2936244289977894,1.4060489493105799,1.4390806175576822,1.5827204577585494
Pennsylvania,567.5487158628597,612.3142119351185,732.1490880055055,782.5852536640415,824.7964109075804,843.2175833242178,890.7774742311653,881.1157980518728,929.2430619570179,970.7848828981535,1015.1043227856231,1084.6598956326545,1161.8131617568033,1267.9333385171972,1399.0806668074902,1509.1778243506506,1564.5972589113733,1584.7701100362779,1619.3004457974753,#d3d3d3,1,1.0788751605299653,1.2900198124708986,1.3788864846152562,1.4532609939106638,1.4857184233819491,1.5695172050154182,1.5524936863125285,1.6372921583379225,1.710487321642941,1.7885765475521032,1.9111309132003174,2.047072135456191,2.2340519907432506,2.465128768162976,2.659115917575827,2.756762926566883,2.7923067496098706,2.853147933452037
