State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Minnesota,4519.673047121391,2880.722255455662,3183.1964796477514,3366.069456143087,3287.7205709712903,4084.4307793625635,4241.444170030529,4483.328049936535,4443.659264934577,5278.547291977,4444.935216046309,4522.67309546827,3787.643025355795,4493.227106228016,4678.701353223172,4802.39055528408,4794.586613691781,5080.962475362614,5122.88118102685,#d3d3d3,1,0.6373740368875603,0.7042979539582293,0.7447595038510492,0.7274244257701916,0.9037004970888245,0.9384404858072491,0.9919584897389856,0.9831815749957338,1.1679046773834538,0.9834638854855478,1.00066377552438,0.838034739651836,0.9941487048692119,1.0351857987168047,1.0625526460022927,1.060825985354291,1.1241880601515437,1.1334627809614781
Mississippi,2780.4461382674413,2929.756493735246,2956.0505543670247,3046.103901422829,3414.3976784673655,3275.2456169408924,3302.606735496726,3344.7987776912637,3379.23792529104,3392.082780196998,3400.491877870029,3410.917639706637,3467.2220047698233,3509.9261099300043,3645.7031015843972,3665.041423966732,3712.189032563659,3852.2336952314804,3936.6313767388706,#d3d3d3,1,1.0537001430859736,1.0631569206404432,1.0955450132621254,1.2280035320500593,1.1779568652179582,1.1877974149697625,1.202971973330684,1.2153581681667531,1.219977878194282,1.223002248117258,1.226751920406578,1.2470020393670807,1.2623607634842078,1.3111935712072873,1.3181486861135536,1.3351055362923907,1.385473231152715,1.4158272381395147
Missouri,5545.1775677924215,5453.775712309063,5652.014773666744,5850.061815069626,5940.653888980666,6174.202273688871,6386.848254766216,6282.780164799364,6091.373044600803,6060.541272722449,6126.090094743153,6072.9005384875245,6131.3059007572065,6266.8430066567225,6435.208342198356,6550.961926158364,6717.943980360629,6794.024033639512,5971.897783425111,#d3d3d3,1,0.983516874912313,1.019266687958715,1.0549818727263196,1.0713189643349306,1.1134363504515996,1.151784262394481,1.1330169481480803,1.0984991860280187,1.0929390806028234,1.1047599503981254,1.0951679119817967,1.1057005525610475,1.1301428908347118,1.1605053694899554,1.1813800092187765,1.21149303123851,1.2252130703804072,1.0769533906562654
Montana,4329.559682227463,4449.558070997888,4764.002130493026,4718.377001675121,4878.870906404591,4989.942298752903,5112.418239783192,5369.625716324265,5096.548823072661,5262.935450060502,5064.489302922668,5082.017712679788,5230.734511013124,5432.483496682244,5330.991438425099,5442.648789255213,6024.490630750471,6232.871779353637,6150.18142406108,#d3d3d3,1,1.0277160722054508,1.1003433328448893,1.0898052799788687,1.1268746164724353,1.1525288170148722,1.1808171303814816,1.240224436301502,1.1771517653385482,1.2155821460700682,1.1697469661203745,1.173795509400439,1.2081446832768976,1.2547427210628843,1.2313010628559857,1.2570906024455333,1.391478827623183,1.4396086985332794,1.4205096766091807
Nebraska,7068.479470318096,7144.986161832809,7541.53208046666,7781.935370255463,7985.543660215789,8070.897563557755,7910.95693627069,8064.535988512704,8019.113181379191,8119.98258367815,8111.57678086734,8106.818618886004,8281.596964202445,8569.081076272525,8678.41285507037,8775.509590093241,8791.23488394787,8779.799810162931,8756.114670958741,#d3d3d3,1,1.0108236420344685,1.066924239100503,1.1009348478598977,1.1297399523827751,1.1418152372725996,1.1191879341929645,1.140915245262753,1.134489138018012,1.1487594492953566,1.1475702539604749,1.1468971018347147,1.1716235435044358,1.2122948241210494,1.2277623343906838,1.241498914574668,1.2437236213055374,1.2421058654879027,1.2387550544254036
Nevada,3448.3801903314607,3514.882459248174,3560.9820718602487,3781.8743220241086,4049.9786660825953,4348.209696108534,4429.959101775449,4848.6607012765735,4370.950335315642,3626.140040591023,3292.051892021695,3043.144148437799,2934.408999369878,2980.1550687467807,3087.8744729262808,3090.6481106513684,3194.5302352043896,3306.9825632288057,3528.074438902469,#d3d3d3,1,1.0192850745121353,1.032653557703556,1.0967103721995899,1.1744582796983614,1.2609426618039414,1.2846492721991998,1.4060690624749579,1.2675372476535145,1.0515487969563113,0.9546661650742347,0.8824851032870855,0.8509528640714702,0.8642188228265881,0.8954565049364445,0.8962608355415397,0.9263857402270163,0.9589959287264483,1.0231106328688624
New Hampshire,5621.967699613828,6210.675775483125,6977.752094545293,8206.760464053092,8407.644394422228,9057.612962081123,9126.339800728523,9491.219333833134,9375.656760253876,9834.006140058244,9750.949377000235,10020.32466969944,10527.34342662443,10851.629227152145,11276.445615063298,11572.854099722565,12274.867597944232,12578.556360168935,12899.010842120913,#d3d3d3,1,1.1047156631493518,1.241158339459082,1.4597665626248284,1.495498523586279,1.611110814938209,1.623335509621553,1.6882379695075596,1.6676824309926022,1.7492107150906862,1.7344371042313222,1.7823518748405,1.872537159426859,1.9302190633179095,2.0057827112450104,2.0585059747884182,2.183375688691237,2.2373939218884082,2.2943943351020932
New Jersey,10220.404420634892,10635.41153654605,11138.779035398897,11730.192497274878,11791.80954246914,12312.5322554565,12313.145507945143,12553.87349182144,12425.420054306052,12216.903016857983,12614.642566717821,12404.200932317231,12476.783192825558,12701.589838264983,12784.006643946494,12583.888209451814,12636.154824247866,12783.071353331692,12733.673539653773,#d3d3d3,1,1.040605743063676,1.0898569740459405,1.1477229290057975,1.153751755523646,1.2047010811624659,1.2047610839239422,1.2283147491184692,1.2157464169636238,1.1953443830649384,1.2342606072660869,1.2136702640918275,1.2207719655041303,1.2427678314392925,1.2508317790376,1.2312514937319967,1.2363654415411975,1.250740266943136,1.2459070126368597
New Mexico,1583.8595114224627,1479.4527356105548,1599.1312107624321,1641.2810923939846,1741.0869411649148,1797.947065843884,2064.159839604211,2071.4573659871303,2065.9460065287208,2106.020364771169,2084.3666152837586,2029.9567514841988,2110.132088344427,2312.5446126042702,2250.498071158928,2415.7592853349247,2359.183905877784,2519.043852489721,2625.7911292061476,#d3d3d3,1,0.9340807849061434,1.009642079508841,1.0362542135570798,1.0992685453530195,1.1351682727397643,1.3032467998063737,1.3078542326817588,1.3043745304615413,1.3296762431156248,1.3160047341647056,1.28165202585493,1.3322722584462805,1.4600692775632456,1.4208950067406911,1.5252358355731523,1.489515887529067,1.5904465227647433,1.6578434578758359
New York,8137.260684753531,8715.771850317396,9730.764546422743,10363.268723186975,10811.09397604522,11185.73141351429,11485.24807139798,11870.770135251872,12512.322719210546,12704.863111235129,13552.859729958893,13710.79416471237,13760.320684178834,14330.355222435424,14944.004834679019,15402.065597048171,16423.93911149763,16806.734827178563,17192.181463368408,#d3d3d3,1,1.071094092714493,1.1958280462434856,1.2735574199563533,1.3285913275829477,1.3746310763366054,1.4114391213885336,1.4588164979762384,1.5376578438312047,1.5613194173611442,1.6655309759649657,1.684939772226021,1.6910261594495815,1.7610785468979326,1.836490855292251,1.8927826198202575,2.018362167291817,2.0654044989204645,2.1127726060909824
North Carolina,3333.599810780787,3273.7122642724166,3547.479103967834,3493.726103470601,3425.2845775923424,3912.685991968287,3718.4624329784115,4790.389357033287,5950.712601708671,3916.9079434769665,2558.9452435424187,2466.7703359118145,3101.7645066512873,2511.318384228644,2661.1145373727863,2775.672537869509,2843.3948328272727,2987.65368823381,3010.196670387206,#d3d3d3,1,0.9820351722139247,1.064158658905417,1.048034047809809,1.027503231346201,1.1737119672597618,1.1154495572482899,1.437001928528216,1.7850710761574322,1.1749784514655222,0.7676222068608377,0.7399719450230153,0.9304549684159,0.7533352912089498,0.7982705448826826,0.832635197810201,0.8529502622455755,0.8962244593882581,0.9029868134298237
North Dakota,5343.8091924184955,5553.418265928436,5596.45464014252,5813.556284681257,6109.787997095606,6473.184848072533,6824.01918688034,6791.6156379045315,5375.768900317094,5385.067584490402,5629.827218631258,5836.548030512128,5016.710755290492,5177.721988758756,6062.203414125133,5623.051954914222,5863.875977634869,5813.7905051978305,5852.913570253778,#d3d3d3,1,1.0392246552903353,1.0472781565783569,1.0879049148927722,1.1433394751002413,1.211342810902817,1.2769952932754196,1.2709315384127309,1.0059806978033463,1.0077207831691373,1.0535232482886083,1.092207416161622,0.9387892745886075,0.9689196979758606,1.1344348564551774,1.052255376724884,1.0973213613154855,1.0879487451472105,1.0952699393828604
Ohio,6939.997513771032,6921.514715513438,7021.787298232375,7266.933145426744,7571.32952591491,7797.350837944935,7571.985324725344,7203.8722203206125,7317.342286779698,7324.221699598868,7411.5010604445615,7592.137220195625,7682.119968078516,7909.3703458725495,8074.736589060947,8256.04739113041,8456.075435897095,8486.59095125826,8771.360319506699,#d3d3d3,1,0.9973367716312695,1.0117852757582475,1.0471088975186194,1.090970063157966,1.1235379872215598,1.091064558697645,1.0380223056313744,1.054372465157214,1.0553637353710028,1.0679400166553268,1.0939682910736714,1.106934109534606,1.1396791324749025,1.163507129943239,1.1896326151051124,1.2184551102673613,1.2228521601655222,1.2638852250453543
Oklahoma,3534.185434588975,3596.575781235597,3682.555532790942,3780.3192004821376,3859.1556786361048,4058.504127282194,4128.798441719947,4174.181050435871,4269.607294853015,3754.8513852669043,3712.4013723256626,3758.9304272396525,3853.1515790440967,3944.569295041622,4016.8244135301707,4131.244622531595,4298.471376626796,4504.1595084665905,4579.88525677296,#d3d3d3,1,1.017653387973367,1.0419814129586615,1.0696437044542875,1.091950535720807,1.1483563051224552,1.168246125772437,1.1810871635605977,1.2080880796651152,1.0624375700602118,1.050426312097971,1.0635917375616752,1.0902516719506026,1.1161183724080326,1.1365630038021268,1.1689382741774719,1.216255189826141,1.274454776589962,1.2958814248821666
Oregon,4399.394969112696,4661.805372285805,4861.529130915805,4966.02219994574,4943.457750091224,4869.802030826425,5052.398623413464,4970.45841716765,5107.973052057025,5033.695817836916,4962.111654975142,4944.322149595551,5137.488322011362,5355.324140519835,5505.797396771563,5655.4211195210055,6025.7733165088375,6417.99530595988,6381.160805794563,#d3d3d3,1,1.0596469298654567,1.1050449357349506,1.1287966265387,1.123667637208818,1.1069253988369687,1.1484303316445512,1.12980499638343,1.16106262063741,1.1441791094406215,1.1279077440905332,1.1238641186591982,1.167771559062252,1.217286508285465,1.2514896787914487,1.2854997469485296,1.3696822764981618,1.4588358969856963,1.4504632683801892
Pennsylvania,7980.443292194928,8419.442333856841,8818.840741293592,9213.194873284172,9557.210490730811,9615.718032681187,10104.75948103016,9757.07161122128,9830.782006202126,10037.153267719137,10138.117273281518,10415.38975407027,10613.341615513466,11024.133760967914,11370.833057888392,11512.302249487828,11708.198934216456,11983.458351559493,11884.488992280732,#d3d3d3,1,1.0550093554441098,1.105056501049088,1.154471567048776,1.1975788989163045,1.2049102638302809,1.2661902492199733,1.222622760914038,1.2318591394311234,1.257718763259144,1.2703701914900953,1.3051141863581412,1.3299188061261682,1.3813936591404379,1.4248372730133112,1.442564257144355,1.4671113502764146,1.501603095567337,1.4892016091266582
